"chilaca chile","chile pepper","Food","http://www.answers.com/topic/chilaca-chile"
"chilaquiles",,"Role","http://www.answers.com/topic/chilaquiles-1"
"Chilcoten raspberries","raspberries","Food","http://www.foodista.com/food/DRGPQVXN/chilcoten-raspberries"
"chile bean paste","condiments","Food","http://www.cookthink.com/reference/1658/Whats_the_difference_between_a_chile_and_a_chili"
"chile bean paste",,"Food","http://www.answers.com/topic/chile-bean-paste"
"chile con queso","dip","Role","http://www.answers.com/topic/chile-con-queso"
"chile pepper",,"Food","http://www.foodista.com/food/ZBQT7PZV/chile-pepper"
"chile peppers",,"Food","http://www.food.com/library/chile-pepper-323"
"chile peppers",,"Food","http://www.realsimple.com/food-recipes/ingredients-guide/chile-peppers-00000000039293/index.html"
"chile; chili pepper; hot pepper",,"Food","http://www.answers.com/topic/chili-pepper-1"
"Chilean Golden papaya","papaya","Food","http://www.foodista.com/food/ZB64LXK3/chilean-golden-papaya"
"Chilean guava",,"Food","http://www.foodista.com/food/3VPPKNZ7/chilean-guava"
"Chilean sea bass","finfish/sea bass","Food","http://www.foodista.com/food/6N5JK63W/chilean-sea-bass"
"chiles rellenos",,"Role","http://www.answers.com/topic/chiles-rellenos"
"Chilgoza pine",,"Food","http://www.foodista.com/food/DZ5TQYTP/chilgoza-pine"
"chili bean",,"Food","http://www.foodista.com/food/6XMGQR43/chili-bean"
"chili con carne",,"Role","http://www.answers.com/topic/chili-con-carne"
"chili flakes","spices","Food","http://www.foodista.com/food/PZGTDV27/chili-flakes"
"chili oil","condiments","Food","http://www.answers.com/topic/chili-oil"
"chili oil",,"Food","http://www.cookthink.com/reference/1658/Whats_the_difference_between_a_chile_and_a_chili"
"chili paste","condiments","Food","http://www.answers.com/topic/chili-paste"
"chili paste",,"Food","http://www.cookthink.com/reference/show_articles/671/chili_paste"
"chili pepper",,"Food","http://www.foodista.com/food/RBYRJTHN/chili-pepper"
"chili powder","condiments","Food","http://www.answers.com/topic/chili-powder"
"chili powder",,"Food","http://www.cookthink.com/reference/show_articles/583/chili_powder"
"chili powder",,"Food","http://www.food.com/library/chili-powder-719"
"chili powder",,"Food","http://www.foodista.com/food/24HQJSTW/chili-powder"
"chili sauce","condiments","Food","http://www.answers.com/topic/chili-sauce"
"chili sauce",,"Food","http://www.cookthink.com/reference/1658/Whats_the_difference_between_a_chile_and_a_chili"
"chili sauce",,"Food","http://www.food.com/library/chili-sauce-15"
"Chilipepper fish","finfish","Food","http://www.foodista.com/food/VWP3JSJH/chilipepper-fish"
"chilli",,"Food","http://www.bbc.co.uk/food/chilli"
"chilli oil","condiments","Food","http://www.bbc.co.uk/food/chilli_oil"
"chilli paste","condiments","Food","http://www.bbc.co.uk/food/chilli_paste"
"chilli powder","spices","Food","http://www.bbc.co.uk/food/chilli_powder"
"chilli Sanam 4",,"Food","http://www.foodista.com/food/TZKBBXTZ/chilli-sanam-4"
"chilli sauce","condiments","Food","http://www.bbc.co.uk/food/chilli_sauce"
"chiloé potato","potato","Food","http://www.foodista.com/food/BZ4T87N4/chiloe-potato"
"chimichanga",,"Role","http://www.answers.com/topic/chimichanga"
"chimichurri","sauce/herb sauce","Role","http://www.answers.com/topic/chimichurri"
"China rockfish","finfish/rockfish","Food","http://www.foodista.com/food/SSMJSBTY/china-rockfish"
"China rose radish","radish","Food","http://www.foodista.com/food/MFPKDQQ7/china-rose-radish"
"china-martini","liqueur","Food","http://www.answers.com/topic/china-martini"
"Chincoteague oyster","oyster","Food","http://www.foodista.com/food/K4PKXQGJ/chincoteague-oyster"
"chine",,"Process","http://www.answers.com/topic/chine"
"chined rack of lamb","lamb","Food","http://www.foodista.com/food/YCDHNQCJ/chined-rack-of-lamb"
"Chinese apricot","apricot","Food","http://www.foodista.com/food/TYFYS6MV/chinese-apricot"
"Chinese artichoke",,"Food","http://www.answers.com/topic/chinese-artichoke"
"Chinese artichoke",,"Food","http://www.foodista.com/food/LNSQN28C/chinese-artichoke"
"Chinese artichokes",,"Food","http://www.foodista.com/food/2J3GP2QX/chinese-artichokes"
"Chinese bayberry",,"Food","http://www.foodista.com/food/CFNQ4QFT/chinese-bayberry"
"Chinese black truffle",,"Food","http://www.foodista.com/food/FNDNGYSQ/chinese-black-truffle"
"Chinese blueberry","blueberry","Food","http://www.foodista.com/food/KFLBMS5P/chinese-blueberry"
"Chinese cabbage","cabbage","Food","http://www.answers.com/topic/chinese-cabbage"
"Chinese cabbage","cabbage","Food","http://www.bbc.co.uk/food/chinese_cabbage"
"Chinese cabbage","cabbage","Food","http://www.food.com/library/chinese-cabbage-535"
"Chinese cabbage","cabbage","Food","http://www.foodista.com/food/8GQVGXK4/chinese-cabbage"
"Chinese chestnut","chestnut","Food","http://www.foodista.com/food/ZHLKWJKD/chinese-chestnut"
"Chinese chile pepper",,"Food","http://www.foodista.com/food/PYYG83NW/chinese-chile-pepper"
"Chinese chives",,"Food","http://www.answers.com/topic/chinese-chive"
"Chinese chives",,"Food","http://www.foodista.com/food/TV3RMXC4/chinese-chives"
"Chinese cucumber","cucumber","Food","http://www.foodista.com/food/V8FD5QBV/chinese-cucumber"
"Chinese date","date","Food","http://www.answers.com/topic/chinese-date"
"Chinese dates","date","Food","http://www.food.com/library/chinese-date-626"
"Chinese five spice","spices","Food","http://www.cookthink.com/reference/760/What_is_star_anise"
"Chinese five-spice",,"Food","http://www.foodista.com/food/CH4XK5B3/chinese-five-spice-"
"Chinese gooseberry","gooseberry","Food","http://www.answers.com/topic/chinese-gooseberry"
"Chinese Green Luobo radish","radish","Food","http://www.foodista.com/food/58JWZRM6/chinese-green-luobo-radish"
"Chinese kale","leafy vegetables","Food","http://www.answers.com/topic/kai-lan"
"Chinese leaves","leafy vegetables","Food","http://www.foodista.com/food/Z22J3KNN/chinese-leaves"
"Chinese leek","green vegetables","Food","http://www.foodista.com/food/3NCQPJJ2/chinese-leek"
"Chinese Long bean","green beans","Food","http://www.foodista.com/food/DCB3XMKG/chinese-long-bean"
"Chinese Mallow; Malva","herb","Food","http://www.foodista.com/food/F8MTQK7Z/chinese-mallow"
"Chinese mulberry","berries/mulberry","Food","http://www.foodista.com/food/G3LMNDN5/chinese-mulberry"
"Chinese mushrooms","mushroom","Food","http://www.bbc.co.uk/food/chinese_mushrooms"
"Chinese Pancake","side dish","Role","http://www.bbc.co.uk/food/chinese_pancake"
"Chinese radish","radish","Food","http://www.foodista.com/food/K3B6T5VC/chinese-radish"
"Chinese rose wine","liquor","Food","http://www.foodista.com/food/HNT3Y23V/chinese-rose-wine"
"Chinese sausage","sausage","Food","http://www.answers.com/topic/chinese-sausages"
"Chinese strawberry tree",,"Food","http://www.foodista.com/food/N3KPQR5Y/chinese-strawberry-tree"
"Chinese White Winter radish","radish","Food","http://www.foodista.com/food/VC3TL4RN/chinese-white-winter-radish"
"Chinook apple","apple","Food","http://www.foodista.com/food/MX6D4M4C/chinook-apple"
"Chinook salmon","salmon","Food","http://www.answers.com/topic/king-salmon-alaska"
"Chinook salmon","salmon","Food","http://www.foodista.com/food/C2HFWYY5/chinook-salmon"
"Chinotto citrus","citrus fruit","Food","http://www.foodista.com/food/Y3Y652TF/chinotto-citrus"
"chinquapin","nuts","Food","http://www.answers.com/topic/chinquapin-1"
"chioggia beet","beet","Food","http://www.foodista.com/food/4BW6TXMD/chioggia-beet"
"Chipmans Canada Red","vegetables/rhubarb","Food","http://www.foodista.com/food/JMHSFQGL/chipmans-canada-red"
"chipolata","sausage","Food","http://www.answers.com/topic/chipolata-2"
"chipotle; chipotle chile; chipotle pepper","chile pepper","Food","http://www.bbc.co.uk/food/chipotle"
"chipotle chile",,"Food","http://www.answers.com/topic/chipotle"
"chipotle flake pepper","spices","Food","http://www.foodista.com/food/V2H7SHZS/chipotle-flake-pepper"
"chipotle peppers",,"Food","http://www.cookthink.com/reference/show_articles/1665/chipotle_peppers"
"chipotle peppers",,"Food","http://www.food.com/library/chipotle-pepper-450"
"chipotle peppers",,"Food","http://www.foodista.com/food/87MVNTHK/chipotle-peppers"
"chipped beef","beef products","Food","http://www.answers.com/topic/chipped-beef"
"chips","potato dishes","Role","http://www.bbc.co.uk/food/chips"
"chips",,"Food","http://www.answers.com/topic/chips-3"
"chirinabe",,"Food","http://www.answers.com/topic/chirinabe"
"chironji",,"Food","http://www.foodista.com/food/VWDTHTLY/chironji"
"Chisel Jersey apple","apple","Food","http://www.foodista.com/food/5CXHN58C/chisel-jersey-apple"
"chitterlings",,"Food","http://www.answers.com/topic/chitterlings"
"chive blossoms",,"Food","http://www.foodista.com/food/FMCCR8PZ/chive-blossoms"
"chives",,"Food","http://www.answers.com/topic/chive"
"chives","herb","Food","http://www.bbc.co.uk/food/chives"
"chives",,"Food","http://www.cookthink.com/reference/show_articles/581/chives"
"chives",,"Food","http://www.food.com/library/chives-52"
"chives",,"Food","http://www.foodista.com/food/GX2K3DBW/chives"
"chives",,"Food","http://www.realsimple.com/food-recipes/ingredients-guide/chives-00100000076181/index.html"
"chlodnik",,"Role","http://www.answers.com/topic/ch-odnik"
"Chlorella; Chiorella powder",,"Food","http://www.foodista.com/food/VZHHMCY3/chlorella"
"Chlorella powder",,"Food","http://www.foodista.com/food/6QFG6D4B/chlorella-powder"
"chloride",,"Food","http://www.foodista.com/food/LMQM8WVH/chloride"
"chocolate","cocoa products","Food","http://www.answers.com/topic/chocolate"
"chocolate",,"Food","http://www.bbc.co.uk/food/chocolate"
"chocolate",,"Food","http://www.food.com/library/chocolate-224"
"chocolate",,"Food","http://www.realsimple.com/food-recipes/ingredients-guide/chocolate-00000000039294/index.html"
"chocolate biscuit","cookie","Role","http://www.bbc.co.uk/food/chocolate_biscuit"
"chocolate brownies",,"Role","http://www.bbc.co.uk/food/chocolate_brownies"
"chocolate cake",,"Role","http://www.bbc.co.uk/food/chocolate_cake"
"chocolate chips","chocolate","Food","http://www.cookthink.com/reference/1610/Is_chocolate_really_an_aphrodisiac"
"chocolate chips",,"Food","http://www.foodista.com/food/GZ7NDHJQ/chocolate-chips"
"chocolate milk","beverages/milk beverages","Role","http://www.foodista.com/food/H2G5J3HP/chocolate-milk"
"chocolate mint",,"Food","http://www.foodista.com/food/JD2JJVMM/chocolate-mint"
"chocolate mousse",,"Role","http://www.bbc.co.uk/food/chocolate_mousse"
"chocolate stout","beer","Food","http://www.foodista.com/food/FFGLBVL8/chocolate-stout"
"chocolate syrup","sweeteners; cocoa products","Food","http://www.answers.com/topic/chocolate-syrup"
"chocolate syrup",,"Food","http://www.cookthink.com/reference/2956/What_does_it_mean_to_temper_chocolate"
"chocolate syrup",,"Food","http://www.foodista.com/food/YQFHDJBL/chocolate-syrup"
"chocolate truffle",,"Role","http://www.answers.com/topic/chocolate-truffle"
"chocolate truffle",,"Role","http://www.bbc.co.uk/food/chocolate_truffle"
"Choctaw blackberry","blackberry","Food","http://www.foodista.com/food/KYCPCQ7B/choctaw-blackberry"
"chokeberry","berries","Food","http://www.foodista.com/food/ZQY8YJJH/chokeberry"
"chokecherry",,"Food","http://www.answers.com/topic/chokecherry"
"chokecherry",,"Food","http://www.foodista.com/food/4YKTFNT2/chokecherry"
"cholent",,"Role","http://www.answers.com/topic/cholent-1"
"choline",,"Culinary Term","http://www.foodista.com/food/NZYLM5DG/choline"
"chop suey",,"Role","http://www.answers.com/topic/chop-suey"
"chopped nuts","nuts","Food","http://www.foodista.com/food/YXMLTTQD/chopped-nuts"
"chopped tomatoes","tomato","Food","http://www.bbc.co.uk/food/chopped_tomatoes"
"chorizo","sausage","Food","http://www.bbc.co.uk/food/chorizo"
"chorizo",,"Food","http://www.cookthink.com/reference/1309/What_is_chorizo"
"chorizo",,"Food","http://www.foodista.com/food/GBBSM2YT/chorizo"
"chorizo",,"Food","http://www.answers.com/topic/chorizo"
"Choron sauce",,"Food","http://www.answers.com/topic/choron-sauce"
"chouchenn",,"Food","http://www.foodista.com/food/F2VMHYS2/chouchenn"
"choucroute",,"Role","http://www.answers.com/topic/choucroute"
"choujiu",,"Food","http://www.foodista.com/food/CGVQFFS3/choujiu"
"choux pastry",,"Role","http://www.answers.com/topic/choux-pastry"
"choux pastry",,"Role","http://www.foodista.com/food/SJ5CP6W7/choux-pastry"
"chow mein",,"Role","http://www.answers.com/topic/chow-mein"
"chow-chow; chowchow",,"Food","http://www.answers.com/topic/chow-chow"
"chowder",,"Role","http://www.food.com/library/chowder-864"
"chowder",,"Role","http://www.foodista.com/food/86H6DZ2V/chowder"
"chowder",,"Role","http://www.answers.com/topic/chowder"
"chowder clam",,"Food","http://www.answers.com/topic/chowder-clam"
"Chowghat dwarf coconut",,"Food","http://www.foodista.com/food/BYZLPPLY/chowghat-dwarf-coconut"
"Chowghat dwarf green",,"Food","http://www.foodista.com/food/QX2PDJMK/chowghat-dwarf-green"
"Chowsa mango","mango","Food","http://www.foodista.com/food/VFG4MBN3/chowsa-mango"
"choy sum",,"Food","http://www.foodista.com/food/FS2ZGFP4/choy-sum"
"choy sum",,"Food","http://www.answers.com/topic/choy-sum"
"Christmas cake","cake","Role","http://www.bbc.co.uk/food/christmas_cake"
"Christmas Large Speckled lima bean; Christmas lima","lima bean","Food","http://www.foodista.com/food/YZRR5KHK/christmas-large-speckled-lima-bean"
"Christmas lima",,"Food","http://www.answers.com/topic/christmas-lima"
"Christmas lima; Christmas lima bean",,"Food","http://www.foodista.com/food/5DJR3G63/christmas-lima-bean"
"Christmas pudding",,"Role","http://www.bbc.co.uk/food/christmas_pudding"
"christophene",,"Food","http://www.answers.com/topic/christophene"
"chrysanthemum",,"Food","http://www.foodista.com/food/TSPFM2HX/chrysanthemum"
"chrysanthemum leaves","herb","Food","http://www.foodista.com/food/8V7WM374/chrysanthemum-leaves"
"chrysanthemum tea","infusion","Food","http://www.foodista.com/food/GJLVKP8J/chrysanthemum-tea"
"chu-chu Indian baby eggplant","eggplant","Food","http://www.foodista.com/food/HFCJZJQY/chu-chu-indian-baby-eggplant"
"Chub mackerel","finfish/mackerel","Food","http://www.foodista.com/food/G4NDKN7Q/chub-mackerel"
"Chub mackerel",,"Food","http://www.foodista.com/food/HKGGT48P/chub-mackerel-scomber-japonicus"
"chuck","beef","Food","http://www.answers.com/topic/chuck"
"chuck and blade","beef","Food","http://www.bbc.co.uk/food/beef_chuck_and_blade"
"chuck and blade",,"Food","http://www.foodista.com/food/V8XFX7P3/chuck-and-blade"
"chufa; chufa nuts",,"Food","http://www.answers.com/topic/chufa"
"chum salmon","salmon","Food","http://www.foodista.com/food/42S7QKS4/chum-salmon"
"chump","lamb; pork","Food","http://www.bbc.co.uk/food/chump"
"chump",,"Food","http://www.foodista.com/food/RQVRGKNM/chump"
"Chun Mee green tea","green tea","Food","http://www.foodista.com/food/WRH4Y4FK/chun-mee-green-tea"
"Chun Mee tea","tea","Food","http://www.foodista.com/food/ZSBHPR53/chun-mee-tea"
"chunky peanut butter","nut butters","Food","http://www.foodista.com/food/5KN8BNGN/chunky-peanut-butter"
"Chuo flour","flours","Food","http://www.foodista.com/food/LVW82BGH/chuo-flour"
"chupa-chupa","exotic fruit","Food","http://www.foodista.com/food/LVVVQ8TT/chupa-chupa"
"churakampo","cheese/dried cheese","Food","http://www.foodista.com/food/BT6F8B5V/churakampo"
"churro","fritter","Role","http://www.answers.com/topic/churro"
"chutney","condiments","Food","http://www.bbc.co.uk/food/chutney"
"chutney",,"Food","http://www.food.com/library/chutney-637"
"chutney",,"Food","http://www.foodista.com/food/X6G7FG57/chutney"
"chutney",,"Food","http://www.answers.com/topic/chutney"
"ciabatta",,"Role","http://www.bbc.co.uk/food/ciabatta"
"ciabatta",,"Role","http://www.foodista.com/food/C4RF28GF/ciabatta"
"ciabatta",,"Role","http://www.answers.com/topic/ciabatta-1"
"cicely",,"Food","http://www.foodista.com/food/MJSZWP8L/cicely"
"cider","beverages","Food","http://www.bbc.co.uk/food/cider"
"cider",,"Food","http://www.food.com/library/cider-12"
"cider",,"Food","http://www.foodista.com/food/25W52WS5/cider"
"cider",,"Food","http://www.answers.com/topic/cider"
"cider vinegar","vinegars","Food","http://www.food.com/library/cider-vinegar-525"
"cider vinegar",,"Food","http://www.answers.com/topic/cider-vinegar"
"Cielo potato","potato","Food","http://www.foodista.com/food/N53S7MJV/cielo-potato"
"Cienna grapes","wine grape","Food","http://www.foodista.com/food/LRNLBWL3/cienna-grapes"
"cilantro; Chinese parsley; fresh coriander","herb","Food","http://www.answers.com/topic/cilantro"
"cilantro",,"Food","http://www.cookthink.com/reference/show_articles/537/cilantro"
"cilantro",,"Food","http://www.food.com/library/cilantro-16"
"cilantro",,"Food","http://www.foodista.com/food/835SF6DX/cilantro"
"cilantro",,"Food","http://www.realsimple.com/food-recipes/ingredients-guide/cilantro-00000000039295/index.html"
"Ciliegiolo grapes","wine grape","Food","http://www.foodista.com/food/D3R6BM4Y/ciliegiolo-grapes"
"Cimmaron romaine lettuce","lettuce","Food","http://www.foodista.com/food/L62ZGHCR/cimmaron-romaine-lettuce"
"cinchona",,"Food","http://www.foodista.com/food/4K84TYJD/cinchona"
"Cindy Red apple","apple","Food","http://www.foodista.com/food/RYHKY8RT/cindy-red-apple"
"cinnamomum aromaticum","plant","Food","http://www.foodista.com/food/T8HMDFXF/cinnamomum-aromaticum"
"Indonesian cinnamon; cinnamomum burmannii","spices/cinnamon","Food","http://www.foodista.com/food/66PTMRKY/cinnamomum-burmannii"
"cinnamon",,"Food","http://www.answers.com/topic/cinnamon"
"cinnamon",,"Food","http://www.bbc.co.uk/food/cinnamon"
"cinnamon",,"Food","http://www.food.com/library/cinnamon-324"
"cinnamon",,"Food","http://www.realsimple.com/food-recipes/ingredients-guide/cinnamon-00000000057006/index.html"
"cinnamon",,"Food","http://www.foodista.com/food/HWFS2HS6/cinnamon-"
"cinnamon apple","apple","Food","http://www.foodista.com/food/BB8JD75V/cinnamon-apple"
"cinnamon basil",,"Food","http://www.foodista.com/food/YGHPQVML/cinnamon-basil"
"cinnamon myrtle",,"Food","http://www.foodista.com/food/RPWKFGVM/cinnamon-myrtle"
"cinnamon oil","Fats & Oils","Food","http://www.foodista.com/food/2QCR6V8D/cinnamon-oil"
"Cinnamon Spice apple","apple","Food","http://www.foodista.com/food/M82YPKK7/cinnamon-spice-apple"
"cinnamon stick",,"Food","http://www.foodista.com/food/LR6J3M3S/cinnamon-stick"
"cinnamon sticks",,"Food","http://www.cookthink.com/reference/show_articles/2726/cinnamon_sticks"
"cinnamon tea","tea","Food","http://www.foodista.com/food/FN785FTW/cinnamon-tea"
"cinsault",,"Food","http://www.foodista.com/food/H4Y6FPB8/cinsault"
"Cinsaut grapes","grape","Food","http://www.foodista.com/food/Z36Y5XV4/cinsaut-grapes"
"chocolate; cioccolata",,"Food","http://www.answers.com/topic/cioccolata"
"cioppino",,"Role","http://www.answers.com/topic/cioppino"
"onion; cipolla",,"Food","http://www.answers.com/topic/cipolla"
"cipollini","aromatic vegetables","Food","http://www.answers.com/topic/cipollini"
"ciriole",,"Food","http://www.foodista.com/food/2QP27PXG/ciriole"
"citrange","oranges","Food","http://www.foodista.com/food/FJKHZCQ8/citrange"
"citric acid","leavenings and additives","Food","http://www.answers.com/topic/citric-acid"
"citric acid",,"Food","http://www.foodista.com/food/W242G4XR/citric-acid"
"citron","citrus fruit","Food","http://www.answers.com/topic/citron"
"citron",,"Food","http://www.food.com/library/citron-639"
"citron",,"Food","http://www.foodista.com/food/7CCWN66R/citron"
"citron honey tea","tea","Role","http://www.foodista.com/food/4J72V6JR/citron-honey-tea"
"citronella grass",,"Food","http://www.foodista.com/food/HGHRKPFZ/citronella-grass"
"citrus fruit",,"Food","http://www.bbc.co.uk/food/citrus_fruit"
"citrus fruits",,"Food","http://www.answers.com/topic/cit-rus"
"citrus oils","Fats & Oils","Food","http://www.food.com/library/citrus-oil-967"
"citrus peel tea","tea","Food","http://www.foodista.com/food/XJZPDBNC/citrus-peel-tea"
"civet",,"Food","http://www.answers.com/topic/civet"
"clabber","dairy products","Food","http://www.foodista.com/food/GBVWWNBG/clabber"
"clabber",,"Food","http://www.answers.com/topic/clabber"
"clafouti",,"Role","http://www.food.com/library/clafouti-860"
"clafouti",,"Role","http://www.answers.com/topic/clafouti"
"Clairette grapes","wine grape","Food","http://www.foodista.com/food/GQRWQ3XD/clairette-grapes"
"clam, clams","shellfish","Food","http://www.answers.com/topic/clam"
"clam",,"Food","http://www.foodista.com/food/87HSBRXP/clam"
"clam and tomato juice",,"Food","http://www.foodista.com/food/7XJFN2BY/clam-and-tomato-juice"
"clambake; clam bake",,"Role","http://www.answers.com/topic/clambake"
"clams",,"Food","http://www.bbc.co.uk/food/clams"
"clams",,"Food","http://www.cookthink.com/reference/show_articles/616/clams"
"clams",,"Food","http://www.food.com/library/clam-226"
"clams",,"Food","http://www.realsimple.com/food-recipes/ingredients-guide/clams-00000000039298/index.html"
"Clapp Favourite pear","pear","Food","http://www.foodista.com/food/FK5FSK7X/clapp-favourite-pear"
"claret","fortified wine","Food","http://www.answers.com/topic/claret"
"claret",,"Food","http://www.foodista.com/food/26PQVWR2/claret"
"clarified butter","fats & Oils/dairy fats","Food","http://www.answers.com/topic/clarified-butter"
"clarified butter",,"Food","http://www.bbc.co.uk/food/clarified_butter"
"clarified butter",,"Food","http://www.cookthink.com/reference/207/What_does_it_mean_to_let_the_butters_foam_subside"
"clarified butter",,"Food","http://www.food.com/library/clarified-butter-543"
"clarified butter",,"Food","http://www.foodista.com/food/2S5Z8D2P/clarified-butter"
"clarify",,"Process","http://www.food.com/library/clarify-542"
"classic water",,"Food","http://www.foodista.com/food/M2ZTLYD3/classic-water"
"Clavela Blanca potato","potato","Food","http://www.foodista.com/food/MGM46BW8/clavela-blan-potato-ca"
"Claygate Pearmain apple","apple","Food","http://www.foodista.com/food/Z8KNSC7L/claygate-pearmain-apple"
"Clayton peach","peach","Food","http://www.foodista.com/food/PRGY7Q2C/clayton-peach"
"claytonia",,"Food","http://www.foodista.com/food/TJVYX7PS/claytonia"
"Cleavers herb cloves powder",,"Food","http://www.foodista.com/food/DHSKCRZK/cleavers-herb-cloves-powder"
"clementine",,"Food","http://www.answers.com/topic/clementine"
"clementine",,"Food","http://www.bbc.co.uk/food/clementine"
"clementine",,"Food","http://www.cookthink.com/reference/show_articles/2262/clementine"
"clementine",,"Food","http://www.foodista.com/food/TKDVR2XF/clementine"
"clemenules clementine",,"Food","http://www.foodista.com/food/WVNHQPPZ/clemenules-clementine"
"Cleopatra apple","apple","Food","http://www.foodista.com/food/L3WNR7PN/cleopatra-apple"
"Cleopatra mandarin","mandarin oranges","Food","http://www.foodista.com/food/QXGX72JW/cleopatra-mandarin"
"Climax blueberries","blueberry","Food","http://www.foodista.com/food/R36XCMQY/climax-blueberries"
"climbing French green bean","green bean","Food","http://www.foodista.com/food/35LL6H5R/climbing-french-green-bean"
"clotted cream","milk products","Food","http://www.answers.com/topic/clotted-cream"
"clotted cream",,"Food","http://www.bbc.co.uk/food/clotted_cream"
"clotted cream",,"Food","http://www.foodista.com/food/Z83QPKRJ/clotted-cream"
"Cloud pomegranate","pomegranate","Food","http://www.foodista.com/food/ZRCVLMYC/cloud-pomegranate"
"cloudberry","berries","Food","http://www.answers.com/topic/cloudberry"
"cloudberry",,"Food","http://www.foodista.com/food/8Y2XTQK7/cloudberry"
"clove","spices","Food","http://www.answers.com/topic/clove"
"clover",,"Food","http://www.foodista.com/food/BFM3L8CF/clover"
"cloves",,"Food","http://www.bbc.co.uk/food/cloves"
"cloves",,"Food","http://www.cookthink.com/reference/show_articles/2153/cloves"
"cloves",,"Food","http://www.food.com/library/clove-325"
"cloves",,"Food","http://www.foodista.com/food/7TNG6LXC/cloves"
"cloves",,"Food","http://www.realsimple.com/food-recipes/ingredients-guide/cloves-00100000074861/index.html"
"club sandwich; clubhouse sandwich",,"Role","http://www.answers.com/topic/club-sandwich"
"club soda","beverages","Food","http://www.foodista.com/food/2NLX8VNF/club-soda"
"club steak; entrecôte","beef","Food","http://www.answers.com/topic/club-steak-1"
"Cluster fig","fig","Food","http://www.foodista.com/food/L738RKQD/cluster-fig"
"Coalho cheese","cheese","Food","http://www.foodista.com/food/2CMCX657/coalho-cheese"
"cobalt",,"Food","http://www.foodista.com/food/X27TBWTK/cobalt"
"Cobb Salad",,"Role","http://www.answers.com/topic/cobb-salad"
"cobbler",,"Role","http://www.answers.com/topic/cobbler"
"cobia",,"Food","http://www.foodista.com/food/8RTK5JMT/cobia"
"Cobiella mango","mango","Food","http://www.foodista.com/food/CVGL28SB/cobiella-mango"
"cobnut",,"Food","http://www.bbc.co.uk/food/cobnut"
"cobnut",,"Food","http://www.foodista.com/food/576FS4KL/cobnut"
"cock-a-leekie",,"Role","http://www.answers.com/topic/cock-a-leekie"
"cockle","shellfish","Food","http://www.answers.com/topic/cockle"
"cocklebur oil",,"Food","http://www.foodista.com/food/WKLTX7S2/cocklebur-oil"
"cockles; clams",,"Food","http://www.bbc.co.uk/food/cockles"
"cocktail",,"Role","http://www.bbc.co.uk/food/cocktails"
"Cocktail Red Face pear","pear","Food","http://www.foodista.com/food/GN2GRM3P/cocktail-red-face-pear"
"cocktail sauce","sauce/tomato sauce","Role","http://www.answers.com/topic/cocktail-sauce"
"coco bean; cocoa bean","cocoa products","Food","http://www.foodista.com/food/KPXHM47M/coco-bean"
"coco plum","plum","Food","http://www.foodista.com/food/6747DLXX/coco-plum"
"cocoa beans",,"Food","http://www.foodista.com/food/NM6VCJ34/cocoa-beans"
"cocoa butter","Fats & Oils; cocoa products","Food","http://www.answers.com/topic/cocoa-butter"
"cocoa butter",,"Food","http://www.bbc.co.uk/food/cocoa_butter"
"cocoa butter",,"Food","http://www.foodista.com/food/FK6GBR35/cocoa-butter"
"cocoa butter oil","Fats & Oils; cocoa products","Food","http://www.foodista.com/food/2C4F8QRM/cocoa-butter-oil"
"cocoa mix; instant cocoa","cocoa products","Food","http://www.answers.com/topic/cocoa-mix"
"cocoa nibs","cocoa products","Food","http://www.foodista.com/food/MF5JY7DJ/cocoa-nibs"
"cocoa powder","cocoa products","Food","http://www.answers.com/topic/cocoa-powder"
"cocoa powder",,"Food","http://www.bbc.co.uk/food/cocoa"
"cocoa powder",,"Food","http://www.cookthink.com/reference/1569/What_is_cocoa_powder"
"cocoa powder",,"Food","http://www.food.com/library/cocoa-powder-136"
"cocoa powder",,"Food","http://www.foodista.com/food/Y5ZXC2T7/cocoa-powder"
"cocona",,"Food","http://www.foodista.com/food/6G2MCTJY/cocona"
"coconut","fresh fruit","Food","http://www.answers.com/topic/coconut"
"coconut",,"Food","http://www.bbc.co.uk/food/coconut"
"coconut",,"Food","http://www.foodista.com/food/PNQG4HRF/coconut"
"coconut brandy","brandy","Food","http://www.foodista.com/food/PJCKZT4B/coconut-brandy"
"coconut cream","coconut/coconut products","Food","http://www.bbc.co.uk/food/coconut_cream"
"coconut cream",,"Food","http://www.cookthink.com/reference/4757/Coconut_milk_v_coconut_cream_v_cream_of_coconut"
"coconut flour","Gluten-free flour","Food","http://www.foodista.com/food/4NGMDB76/coconut-flour"
"coconut grubs",,"Food","http://www.foodista.com/food/X5X5NWXF/coconut-grubs"
"coconut milk","coconut/coconut products","Food","http://www.bbc.co.uk/food/coconut_milk"
"coconut milk",,"Food","http://www.cookthink.com/reference/show_articles/531/coconut_milk"
"coconut milk",,"Food","http://www.foodista.com/food/SGTSG62S/coconut-milk"
"coconut milk",,"Food","http://www.realsimple.com/food-recipes/ingredients-guide/coconut-milk-00000000039299/index.html"
"coconut milk or cream","coconut/coconut products","Food","http://www.food.com/library/coconut-milk-or-cream-145"
"coconut oil","Fats & Oils","Food","http://www.bbc.co.uk/food/coconut_oil"
"coconut oil",,"Food","http://www.food.com/library/coconut-oil-865"
"coconut oil",,"Food","http://www.foodista.com/food/JTRJHM8J/coconut-oil"
